specobjid,spiral,elliptical,uncertain
2803575225667577856,0,0,1
3319199181247113216,0,0,1
618171034016704512,0,0,1
2740607288334116864,0,0,1
2738222726283028480,0,0,1
501072768968714240,1,0,0
530412412977833984,1,0,0
860335450689136640,0,0,1
1457040419723438080,1,0,0
2797958920222566400,0,0,1
2815897176008321024,0,0,1
2253096196497238016,1,0,0
2442107194171222016,0,0,1
1458210028254160896,1,0,0
1642769105360545792,0,0,1
2501887370572359680,0,1,0
2513132076459386880,0,0,1
600274558347405312,1,0,0
2108865850416064512,1,0,0
1488525485578151936,0,0,1
1534714324189210624,0,0,1
1333092472045201408,1,0,0
2991611235767707648,0,0,1
2004258841306359808,0,0,1
2920661669120075776,1,0,0
2098763243844560896,0,0,1
635048266702022656,0,0,1
2673044221929220096,0,0,1
2284476813579151360,0,0,1
1523412169792710656,0,0,1
561905175850149888,1,0,0
1609066872815249408,0,1,0
1649595422714390528,0,0,1
2845274485572003840,0,0,1
2922986861838231552,0,0,1
1314069548122531840,0,0,1
1015577149551175680,0,0,1
694807270877325312,1,0,0
2573979597565618176,1,0,0
1983908260918355968,0,0,1
379560793261238272,0,0,1
682364377579415552,0,0,1
2401608063808202752,0,0,1
3112108914632583168,0,0,1
1767792374068570112,0,0,1
1182326614353012736,1,0,0
2401622082581456896,0,0,1
1919703111312631808,1,0,0
2023394765449488384,0,0,1
2025611639813859328,1,0,0
1315134974772406272,0,0,1
1423224938839435264,0,0,1
820894598070036480,0,0,1
2492904910245357568,0,1,0
1973718536371070976,1,0,0
1191257119299495936,0,0,1
1032541239427229696,1,0,0
2100992778564560896,0,0,1
716094092613806080,1,0,0
2575073886597048320,0,0,1
2927493485726558208,0,1,0
708285358936188928,1,0,0
2731559956384868352,0,0,1
498902607893391360,1,0,0
2811499130671622144,0,0,1
444843742814300160,0,0,1
2399353513571280896,0,0,1
1897300280559560704,0,0,1
1047221372582914048,0,0,1
1364687214587439104,1,0,0
2403870307472402432,0,0,1
1556038803494299648,1,0,0
2571679694252435456,1,0,0
2810385325795338240,0,0,1
1015563405655828480,0,1,0
336710895512086528,1,0,0
2231633728566749184,0,0,1
2989384444508399616,1,0,0
1933249919787755520,0,0,1
1173246022764226560,0,0,1
2272154311569991680,1,0,0
1487475176642734080,0,0,1
3243861743167891456,1,0,0
984115722642810880,1,0,0
880464211434563584,0,0,1
631630435998263296,0,0,1
1362348278443698176,0,0,1
3138057389333309440,0,0,1
697050274329552896,1,0,0
2791151293945636864,1,0,0
888420827698063360,0,0,1
919999901813729280,1,0,0
2939791252331194368,1,0,0
2204607182144563200,0,0,1
2411720826886842368,0,0,1
895231478202394624,0,0,1
2910584643709331456,1,0,0
1900530645705189376,1,0,0
1949039456535209984,0,0,1
2173103424592177152,0,0,1
2099842689368352768,0,0,1
1322954702475782144,1,0,0
2391460393651300352,0,0,1
1486250870361319424,0,0,1
1141695536303204352,1,0,0
1854430598211332096,0,0,1
946889558081955840,0,0,1
644093675076347904,0,0,1
1821723968613148672,0,0,1
1123694057776769024,0,0,1
2191176648399808512,1,0,0
1997500979188099072,1,0,0
1942301380811188224,0,1,0
3001679734057756672,0,0,1
1091056424328390656,0,0,1
2081919834160916480,1,0,0
922198100905322496,0,0,1
984122594590484480,0,0,1
2003109851638556672,1,0,0
1187910209947854848,0,0,1
2099899039339276288,1,0,0
613729560504068096,0,0,1
1569633440020588544,1,0,0
622785134864656384,0,0,1
3134601349023426560,1,0,0
2069448892042209280,0,0,1
1988514665772115968,0,0,1
2007603010888296448,1,0,0
1515516572414797824,0,0,1
873730527331379200,0,0,1
2195539785483839488,1,0,0
3126697784984496128,0,0,1
2481492805575272448,1,0,0
2911653645097396224,0,0,1
2581741325527312384,0,0,1
1973834809725708288,0,0,1
3119915996811388928,0,0,1
2358909896700749824,0,0,1
821911096536360960,1,0,0
581035854026270720,1,0,0
862534474095683584,0,0,1
2998421056538044416,0,0,1
2562636486058993664,0,0,1
2491682803037530112,0,0,1
1022443873940563968,1,0,0
381689992411375616,1,0,0
2900491401659705344,0,0,1
2078511078723053568,0,0,1
1526765679418566656,0,0,1
735233290998409216,0,0,1
371672903101474816,0,0,1
734260223090386944,0,0,1
739814131854501888,0,0,1
2521056529944176640,0,0,1
369318847230011392,1,0,0
2731554183948822528,0,0,1
1081997550929602560,1,0,0
705993153630464000,1,0,0
2032408826048702464,0,0,1
1904058975129724928,0,0,1
2389247908223412224,0,0,1
1427646628642187264,0,0,1
1553870291166324736,1,0,0
2376898731447445504,0,0,1
1485112601485535232,0,0,1
2350976920625113088,0,0,1
300643339651278848,1,0,0
1782377942077171712,0,0,1
569763935780104192,0,0,1
444809108198025216,0,0,1
1982777412554876928,0,0,1
729736014683203584,0,0,1
949193309870385152,0,0,1
888387842349230080,0,1,0
1884899163804559360,0,1,0
2516421815585236992,1,0,0
561838380518762496,0,0,1
563014583183239168,0,0,1
1431159019224983552,0,1,0
2808101090321524736,1,0,0
892910134144034816,1,0,0
1390538657621895168,0,0,1
1602167165442615296,0,0,1
1472687024975669248,1,0,0
877096132809877504,0,0,1
1629336921610151936,0,1,0
1771108227551881216,0,0,1
2497304606393001984,0,1,0
568645462526027776,0,0,1
1914161017147910144,1,0,0
1003323645151438848,0,0,1
1499780361310201856,0,0,1
2054797350467037184,0,0,1
1885932979646130176,0,0,1
1958071655687284736,0,1,0
1609045982094321664,0,1,0
2256428270578853888,0,1,0
2819332601683142656,1,0,0
1908437234005075968,0,0,1
1498614328977287168,0,0,1
1567269485222586368,0,0,1
343435507654486016,0,0,1
1184609196214085632,0,0,1
1606663615375501312,0,0,1
2245073066054936576,1,0,0
2240560114320828416,1,0,0
2437679192024836096,0,0,1
3117669694555842560,0,1,0
354775046788507648,0,0,1
1917479623101278208,0,0,1
1617924539428136960,0,0,1
3089602731833321472,0,0,1
1851089175881738240,0,0,1
2822739158500403200,0,0,1
1806116950175148032,0,0,1
2937603224175142912,0,0,1
420099508592994304,1,0,0
953654579105392640,0,0,1
1495195947662075904,0,0,1
2666181070231201792,1,0,0
2927436036244006912,0,0,1
450489735643686912,1,0,0
1019103837023135744,0,0,1
1860060647904012288,0,0,1
2527750639698601984,0,0,1
2421868774740224000,0,0,1
396353079512950784,0,0,1
1029124787307309056,0,0,1
2039071036141496320,1,0,0
620480283514267648,0,0,1
729678015444838400,0,0,1
1133909344694331392,1,0,0
869214009381906432,0,0,1
2667258041451177984,0,0,1
990824943082039296,1,0,0
1107933927814752256,1,0,0
2486038736450643968,1,0,0
1766660976922355712,1,0,0
3119992412869519360,1,0,0
1562913774891984896,0,0,1
1927555818039830528,0,0,1
1937763964339382272,0,0,1
2434282530594121728,0,0,1
1440127731579774976,1,0,0
2662795948488419328,0,1,0
3126660126711244800,1,0,0
1998597468635293696,0,0,1
2071797174085117952,0,0,1
2263084160157509632,0,0,1
1122597844415440896,0,0,1
940147901714163712,0,1,0
1967048893669599232,0,0,1
1462676245123721216,1,0,0
1985124321583982592,0,0,1
677836308902602752,0,0,1
2929733464213186560,0,0,1
743192381330843648,0,0,1
1375864301046228992,0,0,1
2739420090553362432,0,0,1
824257725117523968,1,0,0
487552624237766656,0,0,1
2408422011589126144,0,0,1
892886494644037632,0,0,1
738689880728561664,0,0,1
1082084962104010752,0,0,1
1024684678705080320,0,1,0
458413915945068544,0,0,1
576502567165519872,0,1,0
3090742649825552384,0,0,1
3107493988966361088,0,0,1
716227133520766976,1,0,0
1024718488687634432,1,0,0
952627634926282752,1,0,0
700458210586290176,0,0,1
687994696546412544,0,0,1
2194448795020847104,0,0,1
465004938414548992,1,0,0
1344455101124732928,1,0,0
1008905590941968384,0,1,0
3249427196082677760,0,1,0
1828590423258458112,0,0,1
2219165542189656064,1,0,0
2942002370281760768,1,0,0
883893863398270976,0,0,1
1351122539048364032,0,1,0
2419678822220720128,0,0,1
667792269411117056,0,0,1
2428695087966873600,0,1,0
3326036769316562944,0,0,1
1991837390481680384,0,0,1
597908684772763648,0,1,0
1376993499789944832,0,0,1
964935841405233152,0,0,1
2018766910539196416,0,1,0
2344287489616799744,0,0,1
1799293380258195456,1,0,0
891824366126393344,0,0,1
2345310035447408640,0,0,1
1454790543769888768,0,0,1
2015422196050061312,0,0,1
3327189607275063296,0,0,1
2897014745473247232,0,0,1
1058514732262123520,1,0,0
1578621393862420480,0,0,1
836713268402743296,1,0,0
2438808120873478144,0,0,1
469540698757031936,0,0,1
2362211180128266240,0,0,1
1801534185911904256,0,0,1
2385892742015248384,1,0,0
2585136892395677696,0,0,1
2499545135860180992,1,0,0
1809493000712120320,0,0,1
1491906483347023872,1,0,0
440374502908520448,0,0,1
1896056454272542720,0,0,1
1484027383341148160,0,0,1
2371212061452560384,0,0,1
2928639175181756416,0,1,0
716181503788214272,0,0,1
681316267918911488,0,0,1
1145041625047656448,1,0,0
596755571919579136,0,0,1
3134523833453668352,0,0,1
2807043359145748480,0,0,1
2432040071227009024,0,0,1
3123257962521454592,0,1,0
2004214585963341824,0,0,1
606968110645274624,0,0,1
1969348801848174592,0,0,1
1926538220095432704,0,0,1
1932146558929758208,1,0,0
1081039323358324736,0,0,1
959407223086278656,0,0,1
1080921125858338816,1,0,0
2098841034292226048,0,0,1
947030020692404224,0,0,1
1535766282073303040,0,0,1
928912266647070720,0,1,0
642974097311033344,0,0,1
2671810569933187072,0,0,1
1039352988906317824,1,0,0
309631852275066880,0,0,1
2638136101633550336,0,0,1
2438783381861853184,0,1,0
1183485220486146048,1,0,0
1592126149842987008,0,0,1
2496218288535660544,0,0,1
1067522202334685184,1,0,0
1956927888733267968,0,0,1
1769985075602024448,0,0,1
1068562890073597952,0,0,1
2648188112399788032,0,0,1
2350941461375117312,1,0,0
641826206836090880,0,0,1
1308374351594153984,0,0,1
3135792670006339584,0,0,1
2343101941187373056,1,0,0
872596930440488960,0,0,1
1358998340905232384,0,0,1
2638151219918432256,0,0,1
549500759301974016,0,0,1
1985076217950267392,0,1,0
1146193088029419520,0,0,1
328824097565861888,0,0,1
681342106442164224,0,0,1
344636174754670592,0,0,1
1639343027094841344,0,0,1
587857774038247424,0,1,0
2234981466511534080,0,0,1
1333207645888210944,0,0,1
2204599760441075712,0,0,1
1179975308988672000,0,0,1
3090747597627877376,0,0,1
449251410622572544,0,0,1
2111212483376080896,0,0,1
1387265136577767424,0,0,1
1093378321397344256,0,0,1
2410669961199511552,1,0,0
1470600975583569920,0,0,1
2654902830363600896,1,0,0
600222606422992896,0,0,1
836691278170187776,1,0,0
2975825267517319168,0,0,1
1307179457919870976,1,0,0
2057059321216264192,0,0,1
2491646794031720448,1,0,0
2729283428515080192,0,1,0
2433106872266418176,0,0,1
1508762821553317888,0,0,1
2635793592160905216,0,0,1
1829685807590434816,0,0,1
3108713347831326720,0,0,1
1333124083004499968,1,0,0
1066369913863563264,1,0,0
516894192392235008,0,0,1
613751275858716672,1,0,0
699194321986938880,0,0,1
840000532889233408,0,0,1
2992804480761751552,0,0,1
2370022110933313536,1,0,0
1441287716380633088,0,1,0
540453978886924288,0,0,1
969465829378779136,0,0,1
648602772865837056,0,0,1
481981948743411712,0,0,1
1966983197849839616,1,0,0
2057143433855789056,0,1,0
2909377380881557504,0,0,1
2492835915890714624,0,1,0
2914991212727396352,0,0,1
2104434525055510528,1,0,0
2384764643554912256,0,0,1
2250725374717618176,1,0,0
1603331543978240000,1,0,0
749984064185853952,1,0,0
1003222764959590400,0,0,1
1597675385179367424,0,0,1
1129329877674125312,0,0,1
1172134416491767808,1,0,0
1831991214182787072,1,0,0
2670789123630983168,0,0,1
671197737571608576,0,0,1
1791386516308649984,0,0,1
1458078361736734720,0,0,1
2264214458177972224,0,1,0
1900588095187740672,0,0,1
1145212049349961728,0,0,1
918874276751239168,0,0,1
2564819841257072640,0,0,1
1317306510656694272,0,1,0
3131279719983507456,0,0,1
2919572877697116160,0,0,1
2291311096553826304,0,0,1
2084200765630474240,1,0,0
2175277983764342784,0,0,1
433483038920304640,0,0,1
2653904748616378368,1,0,0
2354365064934352896,0,0,1
2514230763755431936,0,1,0
2895951792523208704,0,0,1
372842783439874048,0,0,1
1041477795244435456,0,1,0
1950232969981487104,0,0,1
1935455265117726720,1,0,0
2423084823712131072,0,0,1
2577308094275020800,0,0,1
730861633705895936,0,0,1
1923102245721761792,0,0,1
1063004312176715776,1,0,0
1443414447098980352,0,1,0
2254183063372195840,1,0,0
1616912439108986880,1,0,0
2660660147554117632,1,0,0
2173038828284045312,0,0,1
427893946589407232,0,0,1
2013121752778958848,0,0,1
2653763461372209152,1,0,0
1879261417413044224,0,0,1
2012128893728745472,1,0,0
323177012791371776,0,0,1
2008639867784816640,0,0,1
2433105497876883456,1,0,0
570933546827409408,0,0,1
707153962008078336,0,1,0
368209440198912000,1,0,0
1319610537323030528,0,0,1
2738334326713247744,0,0,1
1033611614063978496,1,0,0
733030969140865024,0,0,1
525929978563422208,0,0,1
1883773538742069248,0,1,0
2674013166635083776,1,0,0
1593174804863674368,0,0,1
2217022317656041472,1,0,0
1866881188124190720,0,0,1
969513933012494336,1,0,0
2267578963104655360,0,1,0
440338768780617728,0,0,1
1781250667747239936,0,0,1
2009852629345134592,0,0,1
1892736752666306560,0,0,1
1802633972837017600,0,0,1
867117239147456512,0,0,1
855702933759617024,0,0,1
2015419172393084928,0,0,1
2361065214654310400,0,0,1
1383798651159078912,0,0,1
896373596291622912,1,0,0
2909372158201325568,0,0,1
1066345174851938304,0,1,0
1641690209609345024,0,0,1
959409696987441152,0,0,1
438062230173411328,0,1,0
2495134170087450624,0,0,1
1771102729993742336,1,0,0
1338701081311471616,0,0,1
1434430341547845632,0,0,1
1118066206838908928,0,0,1
697040653602809856,0,1,0
2425340208095455232,0,0,1
952591076164659200,0,0,1
680111473455818752,0,0,1
1438981215813134336,0,0,1
509053574756460544,0,0,1
2893737376524298240,1,0,0
596800651896317952,0,0,1
2560319815294150656,0,0,1
2032274685630113792,0,0,1
835432062495254528,1,0,0
313102735438276608,0,0,1
2526526326572083200,0,1,0
2223663923532425216,1,0,0
2081834347131856896,0,0,1
2498429956544030720,0,0,1
551794890564986880,0,0,1
2528813860043909120,1,0,0
1326316459848132608,0,0,1
848933515008436224,1,0,0
2830643272815241216,1,0,0
1597705621749131264,0,0,1
2836239798543345664,0,0,1
1013474337388259328,0,0,1
2258706454292752384,0,0,1
3110997033029232640,0,1,0
1466072083279669248,0,0,1
994172132411860992,0,0,1
1863477929506269184,0,0,1
674491873519233024,1,0,0
2279972932564314112,1,0,0
702603912946935808,1,0,0
2249692107491010560,0,0,1
309711017112266752,0,0,1
3144734168978581504,0,0,1
1378171901108578304,1,0,0
2176526479737776128,0,0,1
474014611570452480,1,0,0
1622573824966944768,1,0,0
557326809432090624,0,0,1
933513173170939904,0,0,1
1047179041385244672,0,0,1
3094135467881293824,0,1,0
728457832315250688,0,0,1
1810611754716129280,0,1,0
1876963163182753792,1,0,0
1987309875872425984,0,0,1
3142515359295236096,0,0,1
1619105415050586112,0,1,0
2381279461791262720,0,0,1
546219266764990464,0,0,1
2906116778008537088,1,0,0
1810533964268464128,0,0,1
1977090183694149632,1,0,0
1091169948903958528,0,0,1
1472690873266366464,0,0,1
2168548697170798592,1,0,0
496542506100484096,0,0,1
2926257084750129152,1,0,0
310830869688379392,0,0,1
887319116979922944,0,0,1
1860049652787734528,0,0,1
2507428359772858368,1,0,0
2034505324878129152,0,0,1
575416535359711232,1,0,0
3143655552853239808,1,0,0
935772944410372096,0,0,1
2278859953127057408,0,0,1
307374005935958016,0,0,1
1070743221144938496,1,0,0
2384831438886299648,0,0,1
2553597675341637632,0,0,1
2062737211475912704,0,0,1
1513231511871055872,0,0,1
429044860704548864,0,0,1
466195435434829824,0,0,1
1878108029715507200,0,0,1
1631552712350918656,1,0,0
1801521816406091776,0,0,1
1988450344341891072,0,0,1
1370325234816673792,1,0,0
2049296505604433920,0,0,1
2998371853392701440,0,0,1
1581934221625157632,0,0,1
578833256972052480,0,0,1
1387215933432424448,0,0,1
399822864909363200,0,1,0
1470563317310318592,0,0,1
2846309126047295488,0,1,0
341253801740625920,0,0,1
3132343777830660096,0,0,1
2443222379191625728,1,0,0
2747293693286311936,0,0,1
1776818270842677248,0,0,1
3323683539521660928,1,0,0
653053596656494592,0,0,1
2170811492268533760,0,0,1
2510927280298027008,1,0,0
701469486355605504,0,0,1
2651637280745220096,0,0,1
1952423189309057024,1,0,0
877113175240108032,0,0,1
2398292485890664448,0,0,1
596885589169563648,1,0,0
519094314924533760,0,0,1
576538851049236480,0,0,1
2809176687588173824,1,0,0
1472682901807065088,0,0,1
2012032686461315072,0,0,1
1892669132701198336,1,0,0
2287866332982568960,0,0,1
2219241958247786496,0,0,1
1068625012480567296,0,0,1
2028950312391305216,0,0,1
816392919064799232,1,0,0
2009745152083519488,0,0,1
1888191646072334336,0,0,1
371646239944501248,0,0,1
2077450599271524352,0,0,1
1493077463264159744,0,1,0
940248781906012160,0,0,1
1901667535946803200,0,0,1
1941064148523706368,1,0,0
2421917703007660032,1,0,0
1082164126941210624,0,0,1
1375934394912499712,0,0,1
2744948438977243136,0,1,0
2349836450880579584,0,0,1
2747213154059577344,0,0,1
1466006937215723520,1,0,0
2505278263258015744,0,0,1
1829706973189269504,0,0,1
702577524667869184,0,0,1
1856679367959144448,0,0,1
2427502122598688768,0,0,1
1325327449122170880,0,1,0
2173088031429388288,0,1,0
740966144642410496,0,0,1
922190679201835008,1,0,0
476295823320180736,0,0,1
2033391234386520064,0,0,1
2506426979541084160,0,1,0
2356520938582861824,1,0,0
1014471319623854080,1,0,0
1790211688100816896,1,0,0
2554822806659426304,0,0,1
715023442646165504,0,0,1
1069635737722316800,0,0,1
588989446414690304,0,0,1
2188898459518527488,0,0,1
537174960955746304,0,0,1
1635982369284450304,1,0,0
1078680870665086976,0,0,1
2438829011594405888,0,0,1
2227148821257807872,1,0,0
2827138579501705216,0,0,1
2357658658793351168,0,0,1
2519909197596878848,0,0,1
3098637423257610240,0,1,0
570884618559973376,0,0,1
2019962090097240064,1,0,0
2510766751600371712,0,0,1
2198922706575976448,0,0,1
1853394857704318976,0,0,1
2043544954843719680,1,0,0
1861140917725980672,0,0,1
3087331964789745664,0,0,1
1650726545318242304,1,0,0
1465999790390142976,0,0,1
2238455099259119616,0,0,1
341279915141785600,0,0,1
1856769802790529024,0,0,1
2420827537010616320,1,0,0
1862256096790472704,0,0,1
988605028870678528,0,0,1
1502024189379373056,0,0,1
2939879763017230336,1,0,0
745401849443543040,0,0,1
940296610661820416,0,0,1
546193977997551616,1,0,0
843471965774702592,0,1,0
3246019810001184768,0,0,1
2398290286867408896,0,0,1
1541482093740058624,0,0,1
1811623855236605952,0,0,1
583312122419636224,0,0,1
647500237480421376,1,0,0
1782312521135319040,0,1,0
739821003802175488,0,0,1
2350991214276274176,1,0,0
399790704194250752,0,0,1
1782471400565532672,1,0,0
453767655539632128,1,0,0
3142421076173154304,0,0,1
1056231047248766976,1,0,0
2833913506766546944,0,0,1
1020141221630208000,1,0,0
2511886604478474240,1,0,0
1852169446525790208,0,0,1
1558271361955162112,0,0,1
2739369238140577792,0,0,1
1360146505922537472,0,0,1
836697875239954432,0,0,1
565374134515689472,1,0,0
1346675015604529152,0,0,1
2240610416977799168,0,0,1
568615500834170880,0,0,1
645307536517392384,0,1,0
1369142435803850752,1,0,0
1127189403899291648,1,0,0
2346443357074515968,0,1,0
1539264103808264192,0,0,1
2553635333614888960,0,0,1
3097362534659811328,0,0,1
441444602784802816,0,0,1
2200020843797440512,0,0,1
2379158502737209344,1,0,0
917717590434932736,0,1,0
2639150676071966720,1,0,0
2000842946424891392,0,0,1
1393981503859353600,1,0,0
1611337639238068224,1,0,0
1773444694240421888,0,0,1
2662793749465163776,0,0,1
895107783144269824,0,0,1
1180038530907269120,0,1,0
565359291108714496,0,0,1
2938650234122692608,1,0,0
738705823647164416,0,0,1
1827336975019960320,0,0,1
1051756034319738880,1,0,0
2376896532424189952,1,0,0
1970350456957855744,1,0,0
2400572316741298176,0,0,1
1849894281603475456,1,0,0
1641573661376800768,0,0,1
1624762402392270848,0,1,0
1793722978769332224,0,1,0
1461541274111731712,1,0,0
2255267456228550656,0,0,1
1091087760409782272,0,0,1
2115593212998477824,0,1,0
1876921381740898304,0,0,1
972929016161921024,0,0,1
2911749577486919680,0,1,0
1776684955057809408,1,0,0
2107824870149613568,1,0,0
2663941914516023296,0,0,1
1303886694885386240,1,0,0
1986156763069573120,1,0,0
1986145218197481472,1,0,0
368231155553560576,0,0,1
1780111027468265472,0,0,1
2284602707660531712,0,0,1
1597749602214242304,0,0,1
2162885387654031360,0,0,1
3139037878844155904,0,0,1
2027782910467139584,0,0,1
1992847011480627200,1,0,0
367203938174265344,0,0,1
522514620687083520,0,0,1
1890409086164428800,1,0,0
1049480319255734272,1,0,0
588955086676322304,0,0,1
2508651841303111680,0,0,1
325479389586286592,0,0,1
2287975734389532672,0,0,1
843417539949127680,1,0,0
2522026300827265024,0,0,1
2522082101042374656,1,0,0
601288033240639488,0,0,1
470741640265361408,0,0,1
712737556864722944,0,0,1
1512192748227160064,0,1,0
676724431862654976,0,0,1
2034510822436268032,1,0,0
1490765745502578688,0,0,1
2574991972980779008,1,0,0
1373614699584710656,1,0,0
943578103987333120,0,0,1
1317349941365991424,0,0,1
530327200826681344,0,1,0
572128441306998784,0,0,1
942503060922460160,1,0,0
2105531838599555072,0,0,1
2549179562743326720,0,0,1
3140239919964776448,0,0,1
1002224958140606464,0,0,1
2008771534302242816,0,0,1
2281103784971102208,0,0,1
2520967194624419840,0,0,1
821977616989841408,0,0,1
2085243652577191936,1,0,0
814080920033191936,1,0,0
1383828063095121920,0,0,1
2196756394311444480,0,0,1
709428576134391808,0,0,1
1127056912748144640,0,0,1
833257778251327488,0,0,1
618252947632973824,1,0,0
2826015428290045952,0,0,1
484292022572705792,0,0,1
2927480841342838784,1,0,0
994243875545573376,1,0,0
1342107093137647616,0,0,1
2292353983500544000,0,0,1
343562776125401088,0,0,1
1923117638884550656,0,0,1
1816206894126098432,0,0,1
1388235730517518336,1,0,0
708274363819911168,1,0,0
721726615804995584,1,0,0
2747261807449106432,0,0,1
1623684606035257344,0,0,1
1378135067469047808,0,0,1
1380489121344022528,1,0,0
1543754779778377728,0,0,1
2824944234170181632,0,1,0
1383840982356748288,0,0,1
512297134024845312,1,0,0
2789992682276022272,0,0,1
2443347173761378304,1,0,0
2105513696657696768,0,0,1
1334227992695564288,0,0,1
1339855843432097792,0,0,1
970689036182120448,0,0,1
1314029965703931904,0,0,1
2263118245017970688,1,0,0
1013482858603374592,1,0,0
1055095251720497152,0,0,1
554072254460225536,0,0,1
1650625115370579968,0,0,1
1575155463366928384,1,0,0
1045989644061140992,0,0,1
2491742451543336960,1,0,0
2652643058906064896,1,0,0
1969318565278410752,0,0,1
1003254101040982016,0,0,1
2277791508541237248,0,1,0
3248329608583473152,0,0,1
1123783393096525824,0,0,1
3130072735976286208,0,0,1
2516438583137560576,1,0,0
1968214101737891840,1,0,0
704930749060507648,1,0,0
1622464973315794944,0,0,1
622754623416985600,0,0,1
2230577098345441280,1,0,0
1995249168133679104,0,0,1
1516679855733762048,0,0,1
367192393302173696,0,1,0
987547848440571904,0,0,1
2669581035129300992,0,0,1
1857909721890056192,0,0,1
1924165748847044608,0,0,1
1389475154832156672,1,0,0
1100035035743938560,0,0,1
3134590628785055744,1,0,0
418865863005857792,0,1,0
612533841592084480,0,0,1
973974102014453760,0,0,1
1345519978488555520,0,0,1
2058206661146863616,0,0,1
3134595576587380736,0,0,1
1378165029160904704,1,0,0
1801528138597951488,0,0,1
1623649421663168512,0,0,1
2815957374269941760,0,0,1
1981711980922169344,0,0,1
1383775286536988672,1,0,0
1973852951667566592,0,0,1
1086512967337404416,1,0,0
2032391508740564992,0,0,1
2581744074306381824,0,0,1
664448105315330048,1,0,0
695883142619228160,0,0,1
1647224325570324480,0,0,1
2905968618816694272,0,0,1
701601702628845568,0,0,1
1861132121632958464,0,0,1
2363266161686112256,0,0,1
2816050832758302720,0,0,1
1882675401470273536,0,0,1
2446598429627934720,1,0,0
1349993341193840640,0,0,1
2513050712598931456,1,0,0
1137215300324845568,1,0,0
3101902972355897344,0,0,1
503300654471604224,0,0,1
495570538106742784,1,0,0
2248588747723532288,1,0,0
1630342699871660032,0,0,1
2364430823471474688,1,0,0
1500951066332653568,0,0,1
1020205543060432896,1,0,0
2407262024791779328,1,0,0
2444499456612132864,0,0,1
375057198935468032,0,0,1
1859018583862962176,0,0,1
1911786615815038976,0,0,1
2568323160181073920,0,0,1
2284573020846581760,0,0,1
2845209064630151168,0,0,1
1116910619010820096,1,0,0
2258595128740440064,1,0,0
2408469565467027456,0,0,1
2920714445678209024,1,0,0
1505425803528136704,1,0,0
422320527986681856,1,0,0
2359889835969243136,0,0,1
1138324432729696256,0,0,1
1819463098717726720,1,0,0
304112303886854144,0,0,1
2573819343745869824,0,0,1
1127134428317902848,0,1,0
2022158354171848704,0,0,1
2639235888223119360,1,0,0
3112074829772122112,0,0,1
484226051875039232,0,0,1
703804300874246144,0,0,1
431376375228688384,0,0,1
3098582172798314496,0,0,1
2113415355106879488,0,0,1
934580524033271808,0,0,1
1987315373430564864,0,0,1
2809257226814908416,1,0,0
453785522603583488,1,0,0
371605008258459648,0,0,1
2649338476843001856,0,0,1
681237927715432448,0,0,1
1507681726510426112,0,0,1
2549040199644506112,1,0,0
1852249161118803968,0,0,1
436941552913246208,1,0,0
1068625287358474240,1,0,0
1464900832091727872,0,0,1
1052821460600514560,0,1,0
847913992868358144,0,1,0
1512136398256236544,0,0,1
1878005500256217088,0,0,1
2026745516682930176,0,0,1
2515421259601307648,0,0,1
445887729658521600,1,0,0
1632559865069070336,0,0,1
738648374164613120,0,0,1
3133548566555944960,1,0,0
2585238047465433088,0,0,1
1773351235752060928,0,0,1
2248443337310758912,0,0,1
1525629055750137856,1,0,0
2230558131769862144,0,1,0
1893890690136434688,0,0,1
2904924357765654528,0,1,0
1791482173820266496,1,0,0
2371187872196749312,0,1,0
1344494958421239808,0,0,1
892893091713804288,1,0,0
1059519961422129152,0,0,1
2025620985662695424,0,0,1
1193616123443046400,0,0,1
1932148208197199872,1,0,0
2283403415335757824,0,0,1
2672958734900160512,0,0,1
1801509721778186240,0,0,1
1818503225016346624,0,1,0
1771133516319320064,0,0,1
2016489553505839104,1,0,0
1073028556281374720,0,0,1
940221294115317760,1,0,0
1323037990481586176,0,0,1
1578600503141492736,0,0,1
2446720200540710912,0,0,1
2564924019983804416,0,1,0
2174262584910309376,1,0,0
1550467851863746560,1,0,0
1115788843329546240,0,0,1
670015481872148480,0,0,1
534846194304706560,1,0,0
2104410610677606400,1,0,0
2499563277802039296,1,0,0
2818183331735169024,1,0,0
569730125797550080,1,0,0
372703695218960384,1,0,0
1927542623900297216,0,0,1
1127059661527214080,0,0,1
2828315881493260288,0,0,1
1003300555407255552,1,0,0
1987260397849176064,1,0,0
617119626106529792,0,0,1
2381390237587761152,0,0,1
1103557871351654400,1,0,0
589003740065851392,0,0,1
2053736871283943424,0,0,1
2065038494396344320,1,0,0
1583148633056897024,1,0,0
1049479494622013440,1,0,0
1647198487047071744,0,0,1
1351112643443714048,0,0,1
2254080533912905728,1,0,0
741014798031939584,0,0,1
2736087470725687296,0,0,1
938021995780532224,0,0,1
1326476713667880960,0,0,1
436946775593478144,0,0,1
3125642253821831168,0,0,1
1360187737608579072,0,1,0
2800219235815548928,0,0,1
484275804776196096,0,0,1
1467206784094595072,0,0,1
1782358975501592576,0,0,1
1788018712008222720,0,0,1
2034595759709513728,1,0,0
1080990120212981760,1,0,0
2232799760748668928,0,0,1
2635802113376020480,0,0,1
2021084141763717120,0,0,1
981864197723809792,0,0,1
931282264346617856,1,0,0
